1	1	[[2484438, 2396890, 2298033, 2298249, 2301831, 2312773, 2312979, 2308652, 2223896, 2230342, 2033053, 2035446, 2045825, 2043369, 1959114, 1952333, 1941092, 1963421, 1872005, 1859501, 1859049, 1792063, 1424476, 1435718, 1431216, 1434884, 1330917, 1342243, 1353796, 1268417, 1258966, 1170173, 1262554, 1087873, 916794, 996040, 837133, 768707], [134384, 429590, 429590, 134384, 134384, 394105, 429590, 134384, 429590, 429590, 394105, 429590, 134384, 394105, 134384, 429590, 429590, 429590, 429590, 134384, 394105, 429590, 429590, 429590, 134384, 134384, 134384, 134384, 134384, 134384, 429590, 134384, 134384, 429590, 134384, 394105, 134384, 394105], [399728]]	N2 N2445 N6043 N6053 N5917 N5555 N5733 N5701 N7710 N7501 N10948 N10900 N10714 N10764 N11798 N11892 N12074 N11739 N12525 N12673 N12677 N13295 N17088 N17095 N16982 N16929 N17723 N17617 N17535 N17915 N17998 N18434 N17973 N18848 N19743 N19339 N20093 N20349	N21821-1 N21394-0 N10166-0 N20574-0 N22174-0	[{}, {"nyheter": 298618662, "pluss": 55471255}, 298618662]
2	1	[[2521414, 2433866, 2335009, 2335225, 2338807, 2349749, 2349955, 2345628, 2260872, 2267318, 2070029, 2072422, 2082801, 2080345, 1996090, 1989309, 1978068, 2000397, 1908981, 1896477, 1896025, 1829039, 1461452, 1472694, 1468192, 1471860, 1367893, 1379219, 1390772, 1305393, 1295942, 1207149, 1299530, 1124849, 953770, 1033016, 874109, 805683], [134384, 429590, 429590, 134384, 134384, 394105, 429590, 134384, 429590, 429590, 394105, 429590, 134384, 394105, 134384, 429590, 429590, 429590, 429590, 134384, 394105, 429590, 429590, 429590, 134384, 134384, 134384, 134384, 134384, 134384, 429590, 134384, 134384, 429590, 134384, 394105, 134384, 394105], [437879]]	N2 N2445 N6043 N6053 N5917 N5555 N5733 N5701 N7710 N7501 N10948 N10900 N10714 N10764 N11798 N11892 N12074 N11739 N12525 N12673 N12677 N13295 N17088 N17095 N16982 N16929 N17723 N17617 N17535 N17915 N17998 N18434 N17973 N18848 N19743 N19339 N20093 N20349	N21811-1 N21651-0 N22813-0 N22507-0 N20255-0	[{"nyheter": 429590}, {}, 298618662]
3	1	[[2512423, 2424875, 2326018, 2326234, 2329816, 2340758, 2340964, 2336637, 2251881, 2258327, 2061038, 2063431, 2073810, 2071354, 1987099, 1980318, 1969077, 1991406, 1899990, 1887486, 1887034, 1820048, 1452461, 1463703, 1459201, 1462869, 1358902, 1370228, 1381781, 1296402, 1286951, 1198158, 1290539, 1115858, 944779, 1024025, 865118, 796692], [134384, 429590, 429590, 134384, 134384, 394105, 429590, 134384, 429590, 429590, 394105, 429590, 134384, 394105, 134384, 429590, 429590, 429590, 429590, 134384, 394105, 429590, 429590, 429590, 134384, 134384, 134384, 134384, 134384, 134384, 429590, 134384, 134384, 429590, 134384, 394105, 134384, 394105], [410715]]	N2 N2445 N6043 N6053 N5917 N5555 N5733 N5701 N7710 N7501 N10948 N10900 N10714 N10764 N11798 N11892 N12074 N11739 N12525 N12673 N12677 N13295 N17088 N17095 N16982 N16929 N17723 N17617 N17535 N17915 N17998 N18434 N17973 N18848 N19743 N19339 N20093 N20349	N21989-1 N22503-0 N11536-0 N11259-0 N10821-0	[{"nyheter": 429590}, {"pluss": 55471255}, 298618662]
4	1	[[2482449, 2394901, 2296044, 2296260, 2299842, 2310784, 2310990, 2306663, 2221907, 2228353, 2031064, 2033457, 2043836, 2041380, 1957125, 1950344, 1939103, 1961432, 1870016, 1857512, 1857060, 1790074, 1422487, 1433729, 1429227, 1432895, 1328928, 1340254, 1351807, 1266428, 1256977, 1168184, 1260565, 1085884, 914805, 994051, 835144, 766718], [134384, 429590, 429590, 134384, 134384, 394105, 429590, 134384, 429590, 429590, 394105, 429590, 134384, 394105, 134384, 429590, 429590, 429590, 429590, 134384, 394105, 429590, 429590, 429590, 134384, 134384, 134384, 134384, 134384, 134384, 429590, 134384, 134384, 429590, 134384, 394105, 134384, 394105], [132071]]	N2 N2445 N6043 N6053 N5917 N5555 N5733 N5701 N7710 N7501 N10948 N10900 N10714 N10764 N11798 N11892 N12074 N11739 N12525 N12673 N12677 N13295 N17088 N17095 N16982 N16929 N17723 N17617 N17535 N17915 N17998 N18434 N17973 N18848 N19743 N19339 N20093 N20349	N22718-1 N23431-0 N22137-0 N23952-0 N22852-0	[{"nyheter": 429590, "pluss": 394105}, {"migration catalog": 64826669}, 298618662]
5	1	[[2482514, 2394966, 2296109, 2296325, 2299907, 2310849, 2311055, 2306728, 2221972, 2228418, 2031129, 2033522, 2043901, 2041445, 1957190, 1950409, 1939168, 1961497, 1870081, 1857577, 1857125, 1790139, 1422552, 1433794, 1429292, 1432960, 1328993, 1340319, 1351872, 1266493, 1257042, 1168249, 1260630, 1085949, 914870, 994116, 835209, 766783], [134384, 429590, 429590, 134384, 134384, 394105, 429590, 134384, 429590, 429590, 394105, 429590, 134384, 394105, 134384, 429590, 429590, 429590, 429590, 134384, 394105, 429590, 429590, 429590, 134384, 134384, 134384, 134384, 134384, 134384, 429590, 134384, 134384, 429590, 134384, 394105, 134384, 394105], [138193]]	N2 N2445 N6043 N6053 N5917 N5555 N5733 N5701 N7710 N7501 N10948 N10900 N10714 N10764 N11798 N11892 N12074 N11739 N12525 N12673 N12677 N13295 N17088 N17095 N16982 N16929 N17723 N17617 N17535 N17915 N17998 N18434 N17973 N18848 N19743 N19339 N20093 N20349	N22681-1 N12721-0 N22218-0 N14127-0 N17649-0	[{"nyheter": 429590, "pluss": 394105}, {"meninger": 214549977}, 298618662]
6	1	[[2482561, 2395013, 2296156, 2296372, 2299954, 2310896, 2311102, 2306775, 2222019, 2228465, 2031176, 2033569, 2043948, 2041492, 1957237, 1950456, 1939215, 1961544, 1870128, 1857624, 1857172, 1790186, 1422599, 1433841, 1429339, 1433007, 1329040, 1340366, 1351919, 1266540, 1257089, 1168296, 1260677, 1085996, 914917, 994163, 835256, 766830], [134384, 429590, 429590, 134384, 134384, 394105, 429590, 134384, 429590, 429590, 394105, 429590, 134384, 394105, 134384, 429590, 429590, 429590, 429590, 134384, 394105, 429590, 429590, 429590, 134384, 134384, 134384, 134384, 134384, 134384, 429590, 134384, 134384, 429590, 134384, 394105, 134384, 394105], [410251]]	N2 N2445 N6043 N6053 N5917 N5555 N5733 N5701 N7710 N7501 N10948 N10900 N10714 N10764 N11798 N11892 N12074 N11739 N12525 N12673 N12677 N13295 N17088 N17095 N16982 N16929 N17723 N17617 N17535 N17915 N17998 N18434 N17973 N18848 N19743 N19339 N20093 N20349	N22795-1 N23263-0 N23394-0 N22718-0 N21337-0	[{"nyheter": 429590, "pluss": 394105, "meninger": 138193}, {}, 298618662]
7	1	[[2482445, 2394897, 2296040, 2296256, 2299838, 2310780, 2310986, 2306659, 2221903, 2228349, 2031060, 2033453, 2043832, 2041376, 1957121, 1950340, 1939099, 1961428, 1870012, 1857508, 1857056, 1790070, 1422483, 1433725, 1429223, 1432891, 1328924, 1340250, 1351803, 1266424, 1256973, 1168180, 1260561, 1085880, 914801, 994047, 835140, 766714], [134384, 429590, 429590, 134384, 134384, 394105, 429590, 134384, 429590, 429590, 394105, 429590, 134384, 394105, 134384, 429590, 429590, 429590, 429590, 134384, 394105, 429590, 429590, 429590, 134384, 134384, 134384, 134384, 134384, 134384, 429590, 134384, 134384, 429590, 134384, 394105, 134384, 394105], [90062]]	N2 N2445 N6043 N6053 N5917 N5555 N5733 N5701 N7710 N7501 N10948 N10900 N10714 N10764 N11798 N11892 N12074 N11739 N12525 N12673 N12677 N13295 N17088 N17095 N16982 N16929 N17723 N17617 N17535 N17915 N17998 N18434 N17973 N18848 N19743 N19339 N20093 N20349	N22786-1 N22628-0 N23142-0 N23152-0 N23610-0	[{"nyheter": 429590, "pluss": 394105, "meninger": 138193}, {"100sport": 51704606}, 298618662]
8	1	[[2482561, 2395013, 2296156, 2296372, 2299954, 2310896, 2311102, 2306775, 2222019, 2228465, 2031176, 2033569, 2043948, 2041492, 1957237, 1950456, 1939215, 1961544, 1870128, 1857624, 1857172, 1790186, 1422599, 1433841, 1429339, 1433007, 1329040, 1340366, 1351919, 1266540, 1257089, 1168296, 1260677, 1085996, 914917, 994163, 835256, 766830], [134384, 429590, 429590, 134384, 134384, 394105, 429590, 134384, 429590, 429590, 394105, 429590, 134384, 394105, 134384, 429590, 429590, 429590, 429590, 134384, 394105, 429590, 429590, 429590, 134384, 134384, 134384, 134384, 134384, 134384, 429590, 134384, 134384, 429590, 134384, 394105, 134384, 394105], [327669]]	N2 N2445 N6043 N6053 N5917 N5555 N5733 N5701 N7710 N7501 N10948 N10900 N10714 N10764 N11798 N11892 N12074 N11739 N12525 N12673 N12677 N13295 N17088 N17095 N16982 N16929 N17723 N17617 N17535 N17915 N17998 N18434 N17973 N18848 N19743 N19339 N20093 N20349	N22237-1 N24123-0 N23817-0 N20774-0 N22323-0	[{"100sport": 134384, "nyheter": 429590, "pluss": 394105, "meninger": 138193}, {}, 298618662]
9	1	[[2482512, 2394964, 2296107, 2296323, 2299905, 2310847, 2311053, 2306726, 2221970, 2228416, 2031127, 2033520, 2043899, 2041443, 1957188, 1950407, 1939166, 1961495, 1870079, 1857575, 1857123, 1790137, 1422550, 1433792, 1429290, 1432958, 1328991, 1340317, 1351870, 1266491, 1257040, 1168247, 1260628, 1085947, 914868, 994114, 835207, 766781], [134384, 429590, 429590, 134384, 134384, 394105, 429590, 134384, 429590, 429590, 394105, 429590, 134384, 394105, 134384, 429590, 429590, 429590, 429590, 134384, 394105, 429590, 429590, 429590, 134384, 134384, 134384, 134384, 134384, 134384, 429590, 134384, 134384, 429590, 134384, 394105, 134384, 394105], [139309]]	N2 N2445 N6043 N6053 N5917 N5555 N5733 N5701 N7710 N7501 N10948 N10900 N10714 N10764 N11798 N11892 N12074 N11739 N12525 N12673 N12677 N13295 N17088 N17095 N16982 N16929 N17723 N17617 N17535 N17915 N17998 N18434 N17973 N18848 N19743 N19339 N20093 N20349	N22691-1 N22786-0 N20508-0 N20769-0 N23974-0	[{"100sport": 134384, "nyheter": 429590, "pluss": 394105, "meninger": 138193}, {}, 298618662]
10	1	[[2482446, 2394898, 2296041, 2296257, 2299839, 2310781, 2310987, 2306660, 2221904, 2228350, 2031061, 2033454, 2043833, 2041377, 1957122, 1950341, 1939100, 1961429, 1870013, 1857509, 1857057, 1790071, 1422484, 1433726, 1429224, 1432892, 1328925, 1340251, 1351804, 1266425, 1256974, 1168181, 1260562, 1085881, 914802, 994048, 835141, 766715], [134384, 429590, 429590, 134384, 134384, 394105, 429590, 134384, 429590, 429590, 394105, 429590, 134384, 394105, 134384, 429590, 429590, 429590, 429590, 134384, 394105, 429590, 429590, 429590, 134384, 134384, 134384, 134384, 134384, 134384, 429590, 134384, 134384, 429590, 134384, 394105, 134384, 394105], [47805]]	N2 N2445 N6043 N6053 N5917 N5555 N5733 N5701 N7710 N7501 N10948 N10900 N10714 N10764 N11798 N11892 N12074 N11739 N12525 N12673 N12677 N13295 N17088 N17095 N16982 N16929 N17723 N17617 N17535 N17915 N17998 N18434 N17973 N18848 N19743 N19339 N20093 N20349	N22874-1 N24123-0 N18267-0 N10685-0 N22321-0	[{"100sport": 134384, "nyheter": 429590, "pluss": 394105, "meninger": 138193}, {}, 298618662]
